City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Capinopolis,BR,2022-04-22 23:50:32,-18.6819,-49.5697,72.68,48,83,2.33
293,Mazamet,FR,2022-04-22 23:50:32,43.49,2.373,54.86,85,100,8.41
294,Bull Savanna,JM,2022-04-22 23:50:33,17.8868,-77.5902,74.79,83,31,6.69
295,Itupiranga,BR,2022-04-22 23:50:33,-5.1347,-49.3267,73.38,96,96,1.9
296,Laguna,US,2022-04-22 23:50:34,38.421,-121.4238,69.15,41,20,8.05
297,Baarle-Hertog,BE,2022-04-22 23:50:34,51.4041,4.8916,52.86,73,68,11.5
298,Kajiado,KE,2022-04-22 23:50:35,-1.8524,36.7768,61.84,92,100,5.64
299,Macroom,IE,2022-04-22 23:50:35,51.9,-8.95,53.13,76,98,10.71
300,Fez,MA,2022-04-22 23:50:36,34.0372,-4.9998,59.25,67,75,8.05
301,Strangnas,SE,2022-04-22 23:50:36,59.3774,17.0312,39.94,72,15,8.81
302,Mananara,MG,2022-04-22 23:50:37,-16.1667,49.7667,73.4,95,98,4.21
303,Chardara,KZ,2022-04-22 23:50:37,41.2547,67.9692,65.59,56,17,5.93
304,Novorossiysk,RU,2022-04-22 23:50:37,44.7239,37.7708,39.65,82,54,4.27
305,Thinadhoo,MV,2022-04-22 23:50:38,0.5333,72.9333,84.15,75,100,12.75
306,Nioro,GM,2022-04-22 23:50:39,13.35,-15.75,80.38,51,44,9.55
307,Ribeira Brava,PT,2022-04-22 23:50:39,32.65,-17.0667,63.23,70,93,12.57
308,Bani Walid,LY,2022-04-22 23:50:40,31.7566,13.9942,58.17,69,0,4.88
309,Caconda,AO,2022-04-22 23:50:40,-13.7333,15.0667,54.46,70,53,2.64
310,Turkistan,KZ,2022-04-22 23:50:41,43.0,68.0,70.02,40,79,3.29
311,Rio Grande,BR,2022-04-22 23:50:41,-32.035,-52.0986,64.89,85,100,20.54
312,Husavik,IS,2022-04-22 23:50:41,66.0449,-17.3389,42.76,80,39,5.1
313,Salalah,OM,2022-04-22 23:50:42,17.0151,54.0924,79.16,81,55,5.1
314,Chegutu,ZW,2022-04-22 23:50:42,-18.1302,30.1407,59.05,97,25,4.43
315,Meulaboh,ID,2022-04-22 23:50:43,4.1363,96.1285,77.74,91,81,3.11
316,Edea,CM,2022-04-22 23:50:43,3.8,10.1333,74.95,97,86,1.21
317,Andenes,NO,2022-04-22 23:50:44,69.3143,16.1194,37.38,81,40,4.61
318,Kathmandu,NP,2022-04-22 23:48:31,27.7167,85.3167,61.02,77,20,2.3
319,Odienne,CI,2022-04-22 23:50:44,9.51,-7.5692,82.89,46,89,4.61
320,Taywarah,AF,2022-04-22 23:50:45,33.35,64.4167,47.5,36,82,1.68
321,Komsomolets,KZ,2022-04-22 23:50:45,53.7453,62.0708,37.69,41,0,3.31
322,Herat,AF,2022-04-22 23:50:46,34.5,62.0,63.43,43,62,8.19
323,Walvis Bay,NA,2022-04-22 23:50:46,-22.9575,14.5053,59.95,94,0,11.5
324,Kabalo,CD,2022-04-22 23:50:47,-6.05,26.9167,69.01,96,99,3.06
325,Aleksandrovka,UA,2022-04-22 23:51:47,46.8383,32.7612,44.26,81,39,9.19
326,Bonavista,CA,2022-04-22 23:51:48,48.6499,-53.1147,35.78,75,100,14.36
327,Talara,PE,2022-04-22 23:51:48,-4.5772,-81.2719,68.13,88,12,13.22
328,Saint Anthony,US,2022-04-22 23:51:49,45.0205,-93.218,51.93,91,100,23.02
329,Panevezys,LT,2022-04-22 23:51:49,55.7333,24.35,43.25,76,33,6.44
330,Paamiut,GL,2022-04-22 23:51:50,61.994,-49.6678,32.81,90,96,6.29
331,Odolena Voda,CZ,2022-04-22 23:51:50,50.2334,14.4108,49.44,81,100,13.8
332,Fort Dix,US,2022-04-22 23:51:50,40.0298,-74.6185,67.71,25,0,8.05
333,Teguldet,RU,2022-04-22 23:51:51,57.3064,88.1667,20.82,79,100,11.48
334,Gubbio,IT,2022-04-22 23:51:51,43.3545,12.5725,49.8,93,100,4.23
335,Luis Correia,BR,2022-04-22 23:51:52,-2.8792,-41.6669,78.28,89,97,9.93
336,Kousseri,CM,2022-04-22 23:51:52,12.0769,15.0306,88.75,21,77,6.38
337,Hamilton,US,2022-04-22 23:49:01,39.1834,-84.5333,75.83,56,40,6.91
338,Chabahar,IR,2022-04-22 23:51:53,25.2919,60.643,78.85,79,21,2.26
339,Limon,CR,2022-04-22 23:51:54,10.0,-83.0333,82.29,78,40,9.22
340,Sao Miguel Do Araguaia,BR,2022-04-22 23:51:54,-13.275,-50.1628,77.74,67,90,4.41
341,Caucaia,BR,2022-04-22 23:51:54,-3.7361,-38.6531,80.55,87,75,4.61
342,Olyka,UA,2022-04-22 23:51:55,50.7186,25.8125,41.94,98,100,7.38
343,Iskateley,RU,2022-04-22 23:51:55,67.6803,53.1512,-2.97,94,10,7.36
344,Nadym,RU,2022-04-22 23:50:06,65.5333,72.5167,-2.16,98,93,9.42
345,Berbera,SO,2022-04-22 23:51:56,10.4396,45.0143,81.48,85,39,1.23
346,Iracoubo,GF,2022-04-22 23:51:56,5.4802,-53.2011,75.47,91,100,6.29
347,Sakakah,SA,2022-04-22 23:51:57,29.9697,40.2064,74.77,15,66,17.4
348,Nurota,UZ,2022-04-22 23:51:57,40.5614,65.6886,64.85,48,10,6.11
349,Aguia Branca,BR,2022-04-22 23:51:58,-18.9831,-40.7403,70.95,77,4,2.55
350,Vicosa,BR,2022-04-22 23:51:58,-20.7539,-42.8819,68.18,66,96,3.36
351,Sangmelima,CM,2022-04-22 23:51:59,2.9333,11.9833,68.43,99,42,1.83
352,Marck,FR,2022-04-22 23:51:59,50.949,1.9433,53.04,81,70,14.88
353,Batetskiy,RU,2022-04-22 23:52:00,58.6461,30.3027,45.66,81,100,3.53
354,Saveh,IR,2022-04-22 23:52:00,35.0213,50.3566,66.76,25,2,5.59
355,Kompaniyivka,UA,2022-04-22 23:52:01,48.2511,32.208,44.96,73,93,11.54
356,Novyy Urengoy,RU,2022-04-22 23:52:01,66.0833,76.6333,-2.04,98,78,9.08
357,Paramonga,PE,2022-04-22 23:52:02,-10.6667,-77.8333,67.59,87,70,6.55
358,Hauterive,FR,2022-04-22 23:52:02,46.0901,3.4459,52.56,94,100,4.12
359,Vallenar,CL,2022-04-22 23:52:03,-28.5708,-70.7581,66.97,53,16,1.95
360,Bida,NG,2022-04-22 23:52:03,9.0833,6.0167,83.86,64,80,9.44
361,Kapoeta,SS,2022-04-22 23:52:04,4.7717,33.5903,75.33,73,97,2.64
362,Didi Lilo,GE,2022-04-22 23:52:04,41.7361,44.9647,49.78,54,0,3.44
363,Najran,SA,2022-04-22 23:52:05,17.4924,44.1277,74.05,22,41,3.02
364,Manaure,CO,2022-04-22 23:52:05,11.7751,-72.4445,79.41,77,98,9.13
365,Timbiqui,CO,2022-04-22 23:52:05,2.7717,-77.6654,75.22,91,76,3.98
366,Chhabra,IN,2022-04-22 23:52:06,24.6667,76.8333,82.4,18,43,7.25
367,Bocas Del Toro,PA,2022-04-22 23:52:06,9.3333,-82.25,79.57,80,32,9.93
368,Hoshangabad,IN,2022-04-22 23:52:07,22.75,77.7167,85.46,19,23,1.97
369,Boende,CD,2022-04-22 23:52:07,-0.2167,20.8667,71.42,97,79,1.14
370,Corinto,GR,2022-04-22 23:49:31,37.9407,22.9573,58.41,83,33,2.19
371,Rzhanitsa,RU,2022-04-22 23:53:08,53.4284,33.923,43.25,87,68,5.26
372,Arona,ES,2022-04-22 23:53:09,28.0996,-16.681,57.83,68,20,5.75
373,Zenzeli,RU,2022-04-22 23:50:41,45.9241,47.0474,50.05,66,68,12.91
374,Miraflores,MX,2022-04-22 23:53:09,19.2167,-98.8083,74.03,44,79,5.39
375,Adeje,ES,2022-04-22 23:53:10,28.1227,-16.726,62.02,67,20,5.75
376,Bandarbeyla,SO,2022-04-22 23:53:10,9.4942,50.8122,81.28,79,36,5.82
377,El Alto,PE,2022-04-22 23:53:11,-4.2714,-81.2147,67.87,82,19,13.04
378,Panama City,PA,2022-04-22 23:51:20,8.9936,-79.5197,83.17,77,40,8.05
379,Coihueco,CL,2022-04-22 23:53:12,-36.6167,-71.8333,54.34,100,75,9.22
380,Ilulissat,GL,2022-04-22 23:53:12,69.2167,-51.1,16.07,94,100,1.57
381,Porto Velho,BR,2022-04-22 23:53:12,-8.7619,-63.9039,78.85,89,20,2.3
382,Atasu,KZ,2022-04-22 23:53:13,48.6814,71.6433,47.07,58,100,8.37
383,Yar-Sale,RU,2022-04-22 23:53:13,66.8333,70.8333,-1.23,96,86,7.85
384,Lardos,GR,2022-04-22 23:53:14,36.0942,28.0157,58.95,59,5,3.31
385,Camopi,GF,2022-04-22 23:53:14,3.1655,-52.3158,70.9,99,100,1.81
386,Aksarka,RU,2022-04-22 23:53:15,66.5606,67.7975,-3.78,99,100,3.04
387,Rocha,UY,2022-04-22 23:53:15,-34.4833,-54.3333,53.33,90,100,8.5
388,Muhos,FI,2022-04-22 23:53:16,64.808,25.9931,40.78,90,83,4.97
389,Megion,RU,2022-04-22 23:53:16,61.0296,76.1136,15.82,93,100,14.29
390,Veseli Nad Luznici,CZ,2022-04-22 23:53:17,49.1843,14.6973,45.34,96,100,6.49
391,Tabou,CI,2022-04-22 23:53:17,4.423,-7.3528,78.69,83,63,3.83
392,Cabedelo,BR,2022-04-22 23:53:17,-6.9811,-34.8339,79.47,83,89,10.31
393,Sao Felix Do Xingu,BR,2022-04-22 23:53:18,-6.6447,-51.995,72.82,90,88,1.19
394,Goderich,CA,2022-04-22 23:53:18,43.7501,-81.7165,42.91,78,100,5.14
395,Loznicko Polje,RS,2022-04-22 23:53:19,44.5581,19.2158,53.53,92,87,4.68
396,Chingirlau,KZ,2022-04-22 23:53:19,51.095,54.0814,46.8,89,98,12.3
397,Marzuq,YE,2022-04-22 23:53:20,14.4,46.4667,69.37,42,5,5.23
398,Chimore,BO,2022-04-22 23:53:21,-16.9833,-65.1333,76.66,84,100,1.36
399,Yarim,YE,2022-04-22 23:53:21,14.298,44.3779,56.48,61,27,1.5
400,Hofn,IS,2022-04-22 23:53:22,64.2539,-15.2082,44.71,85,13,1.19
401,Sabha,LY,2022-04-22 23:53:22,27.0377,14.4283,73.94,20,0,14.27
402,Sur,OM,2022-04-22 23:53:23,22.5667,59.5289,85.1,41,97,11.92
403,Barentu,ER,2022-04-22 23:53:23,15.1139,37.5928,79.77,38,43,3.65
404,Savinskiy,RU,2022-04-22 23:53:24,62.9342,40.1361,33.31,96,100,7.45
405,Almenara,BR,2022-04-22 23:53:05,-16.1836,-40.6944,72.57,82,20,3.11
406,Trincomalee,LK,2022-04-22 23:53:24,8.5711,81.2335,78.62,83,100,6.29
407,Balykshi,KZ,2022-04-22 23:53:25,47.0667,51.8667,51.8,62,40,15.66
408,Vestmanna,FO,2022-04-22 23:53:25,62.1564,-7.1664,40.12,81,73,9.22
409,Keti Bandar,PK,2022-04-22 23:53:26,24.1447,67.4497,79.21,82,0,12.01
410,Krasnoselkup,RU,2022-04-22 23:53:26,65.7,82.4667,4.84,98,90,10.67
411,Taltal,CL,2022-04-22 23:49:08,-25.4,-70.4833,64.04,83,25,3.85
412,Alexandria,EG,2022-04-22 23:51:10,31.2156,29.9553,55.94,71,0,5.75
413,Matay,EG,2022-04-22 23:53:27,28.419,30.7792,63.75,47,0,11.01
414,Marsa Matruh,EG,2022-04-22 23:53:28,31.3525,27.2453,57.4,88,0,5.75
415,Recife,BR,2022-04-22 23:51:54,-8.0539,-34.8811,82.44,78,20,8.05
416,Santa Maria,BR,2022-04-22 23:54:28,-29.6842,-53.8069,65.5,88,100,12.66
417,Kisarawe,TZ,2022-04-22 23:54:29,-6.9,39.0667,75.0,94,20,4.61
418,Ugoofaaru,MV,2022-04-22 23:54:29,5.6667,73.0,83.25,72,100,2.75
419,Yarmouth,US,2022-04-22 23:54:30,41.7057,-70.2286,55.96,56,0,11.5
420,Borazjan,IR,2022-04-22 23:54:30,29.2666,51.2159,73.87,23,79,2.75
421,Luwingu,ZM,2022-04-22 23:54:31,-10.2621,29.9271,59.41,98,15,3.38
422,Dwarka,IN,2022-04-22 23:54:31,22.2394,68.9678,79.57,77,0,12.75
423,Carballo,ES,2022-04-22 23:54:32,43.213,-8.691,50.86,92,99,2.13
424,Tazovskiy,RU,2022-04-22 23:54:32,67.4667,78.7,-5.28,100,65,7.29
425,Dudinka,RU,2022-04-22 23:54:33,69.4058,86.1778,2.62,100,95,5.23
426,Anloga,GH,2022-04-22 23:54:33,5.7947,0.8973,81.81,81,34,9.86
427,Husum,DE,2022-04-22 23:54:33,54.4858,9.0524,46.29,90,3,11.21
428,Okahandja,NA,2022-04-22 23:54:34,-21.9833,16.9167,59.83,42,16,6.85
429,Cayenne,GF,2022-04-22 23:54:34,4.9333,-52.3333,77.09,1,100,1.14
430,Bulungu,CD,2022-04-22 23:54:35,-4.55,18.6,70.99,97,100,4.27
431,Batsfjord,NO,2022-04-22 23:54:35,70.6345,29.7185,35.38,93,100,10.36
432,Shatsk,RU,2022-04-22 23:54:36,54.0258,41.7119,44.08,75,100,3.98
433,Kankon,IN,2022-04-22 23:54:36,15.0167,74.0167,84.0,78,34,3.36
434,Athens,GR,2022-04-22 23:50:51,37.9795,23.7162,62.17,80,51,3.0
435,Gavle,SE,2022-04-22 23:54:37,60.6745,17.1417,39.38,62,67,4.0
436,Chichimila,MX,2022-04-22 23:54:37,20.6167,-88.2167,82.42,49,63,4.12
437,Azul,AR,2022-04-22 23:53:01,-36.777,-59.8585,51.35,67,4,7.18
438,Ilhabela,BR,2022-04-22 23:54:38,-23.7781,-45.3581,72.64,83,3,5.39
439,Maragogi,BR,2022-04-22 23:54:38,-9.0122,-35.2225,78.06,84,10,7.38
440,Aguimes,ES,2022-04-22 23:54:39,27.9054,-15.4461,59.67,59,20,5.75
441,Chicama,PE,2022-04-22 23:54:40,-7.8447,-79.1469,61.34,79,87,6.89
442,Batouri,CM,2022-04-22 23:54:40,4.4333,14.3667,69.13,94,42,2.57
443,Tulu Bolo,ET,2022-04-22 23:54:41,8.6667,38.2167,61.38,67,96,1.7
444,Ostrovnoy,RU,2022-04-22 23:54:41,68.0531,39.5131,28.29,92,100,12.1
445,Brigantine,US,2022-04-22 23:54:42,39.4101,-74.3646,59.2,78,78,0.51
446,Havre-Saint-Pierre,CA,2022-04-22 23:54:42,50.2334,-63.5986,35.6,93,75,11.5
447,Ciudad Bolivar,VE,2022-04-22 23:54:43,8.1222,-63.5497,87.33,47,71,14.16
448,Iquique,CL,2022-04-22 23:54:43,-20.2208,-70.1431,64.44,82,31,3.13
449,Ulsteinvik,NO,2022-04-22 23:54:44,62.3432,5.8487,46.76,76,92,3.0
450,Kepno,PL,2022-04-22 23:54:44,51.2784,17.9891,37.94,89,34,7.31
451,Port Blair,IN,2022-04-22 23:54:45,11.6667,92.75,80.64,94,20,2.3
452,Ribas Do Rio Pardo,BR,2022-04-22 23:54:45,-20.4431,-53.7592,75.87,52,49,7.16
453,Wilmington Island,US,2022-04-22 23:54:45,32.0036,-80.9737,70.99,62,1,5.97
454,Bay Roberts,CA,2022-04-22 23:54:46,47.5999,-53.2648,40.75,64,100,1.99
455,Espanola,US,2022-04-22 23:52:20,35.9911,-106.0806,77.74,17,50,34.43
456,Asfi,MA,2022-04-22 23:54:47,32.2994,-9.2372,61.21,79,46,20.18
457,Starozhilovo,RU,2022-04-22 23:54:47,54.2254,39.916,45.36,87,100,3.13
458,Guanare,VE,2022-04-22 23:54:47,9.0418,-69.7421,71.62,100,84,4.61
459,Nuuk,GL,2022-04-22 23:55:48,64.1835,-51.7216,32.88,91,99,5.99
460,Sirnak,TR,2022-04-22 23:55:48,37.5228,42.4594,51.62,42,5,6.98
461,Qasigiannguit,GL,2022-04-22 23:55:49,68.8193,-51.1922,14.63,96,100,1.79
462,Kedrovyy,RU,2022-04-22 23:55:49,56.1667,91.8167,18.01,77,100,11.25
463,Mutis,CO,2022-04-22 23:55:50,6.2262,-77.4044,78.85,78,58,3.74
464,Pleshanovo,RU,2022-04-22 23:55:50,52.8333,53.4833,44.71,74,78,10.49
465,Chongoyape,PE,2022-04-22 23:55:50,-6.6406,-79.3892,74.1,76,87,3.91
466,Mecca,SA,2022-04-22 23:55:51,21.4267,39.8261,80.44,66,4,0.98
467,Sokoto,NG,2022-04-22 23:55:51,13.0609,5.239,91.92,23,19,2.66
468,Conakry,GN,2022-04-22 23:55:52,9.538,-13.6773,79.23,83,100,5.64
469,Boromo,BF,2022-04-22 23:55:52,11.75,-2.9333,89.96,35,32,3.53
470,San Luis,AR,2022-04-22 23:55:53,-33.295,-66.3356,53.22,75,83,9.28
471,Ikot Ekpene,NG,2022-04-22 23:55:53,5.1794,7.7108,77.52,91,99,4.29
472,Marawi,PH,2022-04-22 23:55:54,7.9986,124.2928,74.5,81,70,1.07
473,Loandjili,CG,2022-04-22 23:55:54,-4.7561,11.8578,77.99,91,73,1.41
474,Lubao,PH,2022-04-22 23:55:55,14.9167,120.55,87.51,64,3,7.92
475,Puerto Ayacucho,VE,2022-04-22 23:55:55,5.6639,-67.6236,78.64,80,68,2.51
476,Dharchula,IN,2022-04-22 23:55:55,29.85,80.5333,60.28,47,1,7.85
477,San Rafael,AR,2022-04-22 23:55:56,-34.6177,-68.3301,56.55,67,29,6.78
478,Lillehammer,NO,2022-04-22 23:55:56,61.1146,10.4674,39.33,86,34,3.0
479,Varhaug,NO,2022-04-22 23:55:57,58.6147,5.6457,48.88,64,9,9.04
480,Shubarkuduk,KZ,2022-04-22 23:55:57,49.1447,56.4872,49.55,89,66,9.22
481,Sao Jose Da Coroa Grande,BR,2022-04-22 23:55:58,-8.8978,-35.1478,78.37,84,18,7.43
482,Marrakesh,MA,2022-04-22 23:55:58,31.6315,-8.0083,57.27,72,40,10.36
483,Brora,GB,2022-04-22 23:55:59,58.0099,-3.8518,46.89,85,5,8.43
484,Bereda,ES,2022-04-22 23:55:59,43.2686,-7.5406,46.42,100,100,1.28
485,Saint-Pierre,RE,2022-04-22 23:56:00,-21.3393,55.4781,74.88,79,0,28.77
486,Diamantino,BR,2022-04-22 23:56:00,-14.4086,-56.4461,75.74,76,56,4.0
487,Valkla,EE,2022-04-22 23:56:00,59.4744,25.3186,41.05,78,54,5.53
488,Forio,IT,2022-04-22 23:56:01,40.7342,13.8646,55.81,90,30,1.99
489,Oia,PT,2022-04-22 23:56:01,40.5426,-8.5386,52.12,86,100,2.57
490,Bushehr,IR,2022-04-22 23:56:02,28.9684,50.8385,73.78,57,80,7.65
491,Velikiy Ustyug,RU,2022-04-22 23:56:02,60.7644,46.3106,38.93,96,100,3.58
492,Coruripe,BR,2022-04-22 23:56:03,-10.1256,-36.1756,78.21,82,13,8.28
493,Boa Vista,BR,2022-04-22 23:56:03,2.8197,-60.6733,82.38,65,20,2.3
494,Rumonge,BI,2022-04-22 23:56:04,-3.9736,29.4386,72.25,87,100,4.23
495,Odesskoye,RU,2022-04-22 23:56:04,54.2111,72.9651,31.5,57,57,9.46
496,Neuquen,AR,2022-04-22 23:53:59,-38.9516,-68.0591,58.89,72,0,0.0
497,Kudahuvadhoo,MV,2022-04-22 23:56:05,2.6708,72.8944,82.58,74,100,10.94
498,Puerto Quijarro,BO,2022-04-22 23:56:05,-17.7833,-57.7667,83.66,58,100,3.2
499,Alibunar,RS,2022-04-22 23:56:06,45.0808,20.9658,55.35,95,100,9.69
500,Isla Mujeres,MX,2022-04-22 23:56:06,21.2311,-86.731,80.17,73,4,13.22
501,Huarmey,PE,2022-04-22 23:56:07,-10.0681,-78.1522,67.6,87,67,7.56
502,Hyeres,FR,2022-04-22 23:56:07,43.1167,6.1167,58.75,89,100,8.05
503,Jizan,SA,2022-04-22 23:56:08,17.3333,42.6667,85.14,65,70,1.74
504,Beira,MZ,2022-04-22 23:56:08,-19.8436,34.8389,72.81,86,16,5.46
505,Timmins,CA,2022-04-22 23:53:14,48.4669,-81.3331,42.62,28,75,3.44
506,Menongue,AO,2022-04-22 23:56:09,-14.6585,17.691,56.19,73,61,1.74
507,Maralal,KE,2022-04-22 23:56:09,1.0968,36.698,58.17,93,98,4.03
508,Araouane,ML,2022-04-22 23:57:10,18.9048,-3.5265,78.58,9,99,9.8
509,Ibaiti,BR,2022-04-22 23:57:10,-23.8486,-50.1878,61.34,93,2,3.36
510,General Jose Eduvigis Diaz,PY,2022-04-22 23:57:11,-27.1667,-58.4167,71.64,97,90,6.55
511,Soyo,AO,2022-04-22 23:57:11,-6.1349,12.3689,77.83,90,47,3.38
512,Faya,SA,2022-04-22 23:57:12,18.3851,42.4509,62.71,41,98,1.54
513,Mazagao,BR,2022-04-22 23:57:12,-0.115,-51.2894,80.65,98,100,3.29
514,La Asuncion,VE,2022-04-22 23:57:13,11.0333,-63.8628,89.33,55,89,16.11
515,Karpathos,GR,2022-04-22 23:57:13,35.507,27.2132,58.96,94,0,4.61
516,Salinopolis,BR,2022-04-22 23:57:14,-0.6136,-47.3561,77.34,88,83,8.43
517,Canelones,UY,2022-04-22 23:57:14,-34.6444,-56.2886,58.8,72,68,9.31
518,Mikhaylovka,RU,2022-04-22 23:57:15,50.06,43.2379,47.79,86,100,9.04
519,Rayachoti,IN,2022-04-22 23:57:15,14.05,78.75,75.97,81,76,4.61
520,Eyl,SO,2022-04-22 23:57:16,7.9803,49.8164,81.14,79,54,6.82
521,Baillif,GP,2022-04-22 23:57:16,16.0202,-61.7463,76.5,72,73,9.95
522,Galle,LK,2022-04-22 23:57:17,6.0367,80.217,79.68,81,97,1.92
523,Constantine,DZ,2022-04-22 23:53:38,36.365,6.6147,54.81,50,0,9.22
524,Port Shepstone,ZA,2022-04-22 23:55:41,-30.7414,30.455,69.49,91,100,15.7
525,Madaoua,NE,2022-04-22 23:57:17,14.073,5.96,89.17,19,56,4.56
526,Liverpool,GB,2022-04-22 23:57:18,53.4106,-2.9779,47.61,76,0,13.8
527,Villamartin,ES,2022-04-22 23:57:18,36.8598,-5.6449,54.64,84,99,18.39
528,Mweka,CD,2022-04-22 23:57:19,-4.85,21.5667,72.09,88,83,0.85
529,Raduzhnyy,RU,2022-04-22 23:57:19,62.0961,77.475,11.7,89,100,15.61
530,Moose Factory,CA,2022-04-22 23:57:20,51.2585,-80.6094,24.8,80,0,11.5
531,Yetkul,RU,2022-04-22 23:57:20,54.8221,61.588,31.78,71,3,8.37
532,Tabas,IR,2022-04-22 23:57:21,33.5959,56.9244,82.62,20,100,4.61
533,Camapua,BR,2022-04-22 23:57:21,-19.5314,-54.0439,77.56,48,68,6.26
534,Sardarshahr,IN,2022-04-22 23:57:22,28.4333,74.4833,79.43,19,0,6.6
535,Iberia,US,2022-04-22 23:54:32,29.9502,-91.7507,78.78,73,4,13.53
536,Ordu,TR,2022-04-22 23:57:23,40.9086,37.6845,32.5,69,23,5.14
537,Dobele,LV,2022-04-22 23:57:23,56.625,23.2786,41.18,89,39,4.85
538,Kasongo,CD,2022-04-22 23:57:23,-4.45,26.6667,68.88,97,97,3.74
539,Hammerfest,NO,2022-04-22 23:57:24,70.6634,23.6821,36.05,69,75,6.91
540,Mbigou,GA,2022-04-22 23:57:24,-1.9005,11.906,68.54,99,100,0.49
541,Bodri,IN,2022-04-22 23:57:25,23.1667,81.4333,79.99,30,26,2.64
542,Ballina,AU,2022-04-22 23:57:25,-28.8667,153.5667,72.01,70,40,16.11
543,Alta,NO,2022-04-22 23:57:26,69.9689,23.2717,34.86,69,40,14.97
544,Urumqi,CN,2022-04-22 23:57:26,43.801,87.6005,50.95,43,0,4.47
545,Tarrega,ES,2022-04-22 23:57:27,41.647,1.1396,50.59,82,94,6.8
546,Marsaxlokk,MT,2022-04-22 23:57:27,35.8419,14.5431,59.07,88,0,5.75
547,Viamao,BR,2022-04-22 23:57:27,-30.0811,-51.0233,74.16,69,0,9.22
548,Portree,GB,2022-04-22 23:57:28,57.4129,-6.1942,46.53,70,2,7.45
549,Mogadishu,SO,2022-04-22 23:57:28,2.0371,45.3438,82.42,76,62,12.1
550,Hualmay,PE,2022-04-22 23:57:29,-11.0964,-77.6139,67.01,89,78,7.14
551,Gursarai,IN,2022-04-22 23:57:29,25.6148,79.1788,85.66,20,0,2.3
552,Axim,GH,2022-04-22 23:57:30,4.8699,-2.2405,80.4,86,23,9.26
553,Boyabat,TR,2022-04-22 23:57:30,41.4689,34.7667,53.53,62,30,0.85
554,Milin,CZ,2022-04-22 23:57:31,49.6319,14.046,46.08,100,100,6.96
555,Kemin,KG,2022-04-22 23:57:31,42.7846,75.6892,53.62,74,24,5.06
556,Pucallpa,PE,2022-04-22 23:58:32,-8.3791,-74.5539,84.24,61,20,2.3
557,Stromness,GB,2022-04-22 23:58:32,58.965,-3.296,44.56,89,61,1.01
558,Buenos Aires,AR,2022-04-22 23:55:54,-34.6132,-58.3772,56.93,78,0,5.75
559,San Francisco,US,2022-04-22 23:55:14,37.7749,-122.4194,65.68,69,40,21.85
560,Talcahuano,CL,2022-04-22 23:58:33,-36.7167,-73.1167,55.08,100,75,5.75
561,Glubokiy,RU,2022-04-22 23:58:34,48.5217,40.3258,44.01,87,39,7.27
562,Ornskoldsvik,SE,2022-04-22 23:58:34,63.2909,18.7153,41.95,65,100,4.61
563,Kibakwe,TZ,2022-04-22 23:58:34,-6.7167,36.3667,63.57,95,97,3.42
564,Horasan,TR,2022-04-22 23:58:35,40.0458,42.1728,41.52,58,51,1.05
565,Wajir,KE,2022-04-22 23:58:35,1.7471,40.0573,77.54,82,100,8.34
566,Kikwit,CD,2022-04-22 23:58:36,-5.041,18.8162,71.35,98,100,2.75
567,Adiake,CI,2022-04-22 23:58:36,5.2863,-3.304,79.21,87,79,8.28
568,San Rafael Del Sur,NI,2022-04-22 23:58:37,11.8485,-86.4384,86.97,70,72,6.08
569,Tessaoua,NE,2022-04-22 23:58:37,13.7574,7.9874,91.13,23,40,3.94
570,Iralaya,HN,2022-04-22 23:58:37,15.0,-83.2333,78.73,81,87,8.61
